╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-074932;2017;9;4;уб.нд-3391;2;396.7392;793.4784;;455.26;04.09.2017
000-074932;2017;9;4;уб.нд-3361;2;844.928;1689.856;;910.2;04.09.2017
000-074932;2017;9;4;уб.нд-3196;1;1529.0649;1529.0649;;812.9;04.09.2017
000-074932;2017;9;4;уб.нд-3243;2;813.1032;1626.2064;;822.64;04.09.2017
000-074932;2017;9;4;уб.нд-3426;1;1943.5185;1943.5185;;1042.8;04.09.2017
000-074932;2017;9;4;уб.нд-3394;1;83.69196;83.69196;;54.05;04.09.2017
000-074932;2017;9;4;уб.нд-3238;1;471.575286;471.575286;;245.98;04.09.2017
000-074941;2017;9;30;уб.нд-3173;1;1764.61056;1764.61056;;1021.44;02.10.2017
000-074947;2017;10;8;уб.нд-3341;1;362.10816;362.10816;Customer 654;232.2;08.10.2017
000-074947;2017;10;8;уб.нд-3370;1;464.013;464.013;Customer 654;213.64;08.10.2017
000-074947;2017;10;8;уб.нд-3232;1;253.5968;253.5968;Customer 654;174.8;08.10.2017
000-074958;2017;11;26;уб.нд-3285;1;267.5904;267.5904;;211.77;27.11.2017
000-074959;2018;11;8;уб.нд-3142;1;507.734784;507.734784;;309.92;08.11.2018
000-074959;2018;11;8;уб.нд-3442;1;1205.4392;1205.4392;;672.28;08.11.2018
000-074963;2018;8;20;уб.нд-3403;1;444.528;444.528;;249.9;20.08.2018
000-074963;2018;8;20;уб.нд-3130;1;566.4528;566.4528;;260.36;20.08.2018
000-074964;2019;2;21;уб.нд-3342;1;1594.72232;1594.72232;;937.38;21.02.2019
000-074970;2017;11;10;уб.нд-3435;1;559.1046;559.1046;Customer 891;273.9;13.11.2017
000-074971;2018;11;25;уб.нд-3435;1;537.3918;537.3918;;246.51;25.11.2018
000-074979;2017;11;29;уб.нд-3289;2;4579.70688;9159.41376;;5496;02.12.2017
000-074979;2017;11;29;уб.нд-3207;1;4394.655356;4394.655356;;2442.6;02.12.2017
000-074980;2019;9;26;уб.нд-3110;1;1982.0191776;1982.0191776;Customer 1146;1435.84;27.09.2019
000-074980;2019;9;26;уб.нд-3280;1;3570.4836;3570.4836;Customer 1146;2338.35;27.09.2019
000-074980;2019;9;26;уб.нд-3135;1;1073.10224;1073.10224;Customer 1146;478.24;27.09.2019
000-074980;2019;9;26;уб.нд-3134;2;335.9244;671.8488;Customer 1146;386.12;27.09.2019
000-074980;2019;9;26;уб.нд-3351;1;1312.03776;1312.03776;Customer 1146;781.44;27.09.2019
000-074997;2019;7;21;уб.нд-3327;1;633.6512;633.6512;;307.2;26.07.2019
000-074997;2019;7;21;уб.нд-3418;1;301.2264;301.2264;;254.66;26.07.2019
000-074997;2019;7;21;уб.нд-3237;1;95.241216;95.241216;;52.64;26.07.2019
000-074997;2019;7;21;уб.нд-3267;1;1098.066;1098.066;;446.2;26.07.2019
000-075003;2017;12;3;уб.нд-3376;1;5900.8248;5900.8248;;3124.74;07.12.2017
000-075003;2017;12;3;уб.нд-3369;2;617.76;1235.52;;667.68;07.12.2017
000-075003;2017;12;3;уб.нд-3193;1;2904.6516;2904.6516;;1817.92;07.12.2017
000-075007;2018;10;30;уб.нд-3205;1;6558.6708;6558.6708;;3649.77;30.10.2018
000-075011;2018;1;3;уб.нд-3353;1;268.128;268.128;;182.4;07.01.2018
000-075011;2018;1;3;уб.нд-3430;1;1571.7;1571.7;;959.14;07.01.2018
000-075019;2017;10;1;уб.нд-3422;2;389.6025;779.205;;369.24;01.10.2017
000-075019;2017;10;1;уб.нд-3235;2;307.9701;615.9402;;409.76;01.10.2017
000-075029;2019;2;6;уб.нд-3372;2;5163.795;10327.59;;5120.7;06.02.2019
000-075029;2019;2;6;уб.нд-3118;1;5221.87776;5221.87776;;2863.35;06.02.2019
000-075029;2019;2;6;уб.нд-3210;1;3443.0496;3443.0496;;1865.28;06.02.2019
000-075029;2019;2;6;уб.нд-3184;1;2361.3456;2361.3456;;998.64;06.02.2019
000-075029;2019;2;6;уб.нд-3317;1;518.017024;518.017024;;269.7;06.02.2019
000-075029;2019;2;6;уб.нд-3202;1;7366.7279;7366.7279;;3808.58;06.02.2019
000-075029;2019;2;6;уб.нд-3180;1;1722.3276;1722.3276;;864.12;06.02.2019
000-075048;2017;6;27;уб.нд-3139;1;88.6372;88.6372;;43.29;29.06.2017
000-075048;2017;6;27;уб.нд-3132;1;210.70504;210.70504;;114.33;29.06.2017
000-075054;2017;1;22;уб.нд-3334;1;622.33776;622.33776;;435.68;22.01.2017
000-075056;2018;4;3;уб.нд-3416;1;271.6;271.6;Customer 198;152.6;06.04.2018
000-075070;2018;10;31;уб.нд-3286;1;356.96;356.96;;253;02.11.2018
000-075080;2019;7;31;уб.нд-3366;1;2836.62;2836.62;Customer 1198;1530;05.08.2019
000-075080;2019;7;31;уб.нд-3118;1;6052.63104;6052.63104;Customer 1198;2836.08;05.08.2019
000-075080;2019;7;31;уб.нд-3189;1;1867.075056;1867.075056;Customer 1198;799.2;05.08.2019
000-075081;2017;2;27;уб.нд-3203;2;7258.2915;14516.583;;6154.74;28.02.2017
000-075085;2017;8;8;уб.нд-3324;1;246.52992;246.52992;;176.4;08.08.2017
000-075085;2017;8;8;уб.нд-3352;1;778.0002048;778.0002048;;464.36;08.08.2017
000-075085;2017;8;8;уб.нд-3435;1;493.9662;493.9662;;286.35;08.08.2017
000-075087;2018;3;9;уб.нд-3363;1;2061.774;2061.774;;1084.59;09.03.2018
000-075087;2018;3;9;уб.нд-3355;1;787.168368;787.168368;;634.44;09.03.2018
000-075088;2019;6;22;уб.нд-3409;1;631.944;631.944;;404.79;22.06.2019
000-075088;2019;6;22;уб.нд-3124;1;3895.6929792;3895.6929792;;1640.1;22.06.2019
000-075100;2018;6;7;уб.нд-3399;1;217.1904;217.1904;Customer 1086;106.4;07.06.2018
000-075100;2018;6;7;уб.нд-3349;1;427.142016;427.142016;Customer 1086;305.97;07.06.2018
000-075100;2018;6;7;уб.нд-3431;1;2073.456;2073.456;Customer 1086;1416.8;07.06.2018
000-075100;2018;6;7;уб.нд-3126;1;6210.484224;6210.484224;Customer 1086;2770.18;07.06.2018
000-075100;2018;6;7;уб.нд-3275;2;366.458;732.916;Customer 1086;492;07.06.2018
000-075100;2018;6;7;уб.нд-3173;1;2251.39968;2251.39968;Customer 1086;1012.32;07.06.2018
000-075103;2018;6;22;уб.нд-3444;2;485.94;971.88;;589.68;22.06.2018
000-075134;2017;5;16;уб.нд-3164;1;511.888;511.888;;216.2;16.05.2017
000-075134;2017;5;16;уб.нд-3204;1;6230.7224;6230.7224;;3538.82;16.05.2017
000-075134;2017;5;16;уб.нд-3125;2;6838.5734144;13677.1468288;;6569.92;16.05.2017
000-075136;2017;1;27;уб.нд-3389;1;837.6648;837.6648;Customer 365;439.95;27.01.2017
000-075136;2017;1;27;уб.нд-3399;1;187.371968;187.371968;Customer 365;105.28;27.01.2017
000-075136;2017;1;27;уб.нд-3282;1;761.03968;761.03968;Customer 365;717.06;27.01.2017
000-075136;2017;1;27;уб.нд-3257;1;1232.34;1232.34;Customer 365;796.65;27.01.2017
000-075156;2018;12;20;уб.нд-3276;1;536.68936;536.68936;;294.5;20.12.2018
000-075160;2019;1;3;уб.нд-3162;1;497.42;497.42;Customer 38;178.6;03.01.2019
000-075160;2019;1;3;уб.нд-3312;1;341.8272;341.8272;Customer 38;251.49;03.01.2019
000-075163;2018;3;18;уб.нд-3271;2;1045.2288;2090.4576;;1284.72;18.03.2018
000-075179;2018;11;26;уб.нд-3238;1;499.5402;499.5402;;283.63;26.11.2018
000-075179;2018;11;26;уб.нд-3124;1;3944.23744;3944.23744;;1562;26.11.2018
000-075214;2019;5;28;уб.нд-3158;1;264.951792;264.951792;;165.41;02.06.2019
000-075246;2017;1;29;уб.нд-3185;1;820.5696;820.5696;Customer 307;469.28;29.01.2017
000-075246;2017;1;29;уб.нд-3247;1;450.702;450.702;Customer 307;234.33;29.01.2017
000-075246;2017;1;29;уб.нд-3330;2;390.15108;780.30216;Customer 307;539.34;29.01.2017
000-075246;2017;1;29;уб.нд-3402;1;340.0012;340.0012;Customer 307;234.08;29.01.2017
000-075254;2019;6;17;уб.нд-3231;1;272.0256;272.0256;;163.68;17.06.2019
000-075254;2019;6;17;уб.нд-3360;1;515.64864;515.64864;;297.15;17.06.2019
000-075254;2019;6;17;уб.нд-3410;1;222.77145;222.77145;;113.22;17.06.2019
000-075254;2019;6;17;уб.нд-3121;2;7458.68817;14917.37634;;8432.34;17.06.2019
000-075254;2019;6;17;уб.нд-3112;1;2174.774976;2174.774976;;1181.88;17.06.2019
000-075263;2019;7;14;уб.нд-3201;1;312.5096;312.5096;Customer 1265;154.02;16.07.2019
000-075263;2019;7;14;уб.нд-3348;1;1870.2;1870.2;Customer 1265;1111.73;16.07.2019
000-075288;2019;2;24;уб.нд-3235;1;330.7827;330.7827;;232.46;24.02.2019
000-075288;2019;2;24;уб.нд-3192;1;1012.98912;1012.98912;;508.68;24.02.2019
000-075288;2019;2;24;уб.нд-3353;1;306.432;306.432;;145.92;24.02.2019
000-075288;2019;2;24;уб.нд-3279;1;1705.38048;1705.38048;;1040.92;24.02.2019
000-075288;2019;2;24;уб.нд-3444;1;436.8;436.8;;273;24.02.2019
000-075288;2019;2;24;уб.нд-3348;1;1530.01062;1530.01062;;955.88;24.02.2019
000-075289;2017;2;14;уб.нд-3369;1;645.216;645.216;;349.44;14.02.2017
000-075295;2017;7;27;уб.нд-3229;1;257.86926;257.86926;;171.15;31.07.2017
000-075295;2017;7;27;уб.нд-3363;1;2617.758;2617.758;;1074.06;31.07.2017
000-075295;2017;7;27;уб.нд-3402;1;415.620744;415.620744;;204.82;31.07.2017
000-075295;2017;7;27;уб.нд-3222;1;324.8336;324.8336;;200.56;31.07.2017
000-075302;2017;11;22;уб.нд-3264;1;1934.8992;1934.8992;Customer 40;1060.8;25.11.2017
000-075302;2017;11;22;уб.нд-3386;1;709.60428;709.60428;Customer 40;345.03;25.11.2017
000-075306;2017;8;25;уб.нд-3398;1;220.31576;220.31576;;137.64;25.08.2017
000-075313;2017;4;11;уб.нд-3356;1;480.0312;480.0312;;386.1;13.04.2017
000-075313;2017;4;11;уб.нд-3339;1;657.29664;657.29664;;451.44;13.04.2017
000-075318;2019;6;30;уб.нд-3294;1;3655.48672;3655.48672;;1849.12;03.07.2019
000-075319;2019;8;2;уб.нд-3229;1;282.07476;282.07476;;167.89;02.08.2019
000-075319;2019;8;2;уб.нд-3113;1;3490.93728;3490.93728;;1942.23;02.08.2019
000-075325;2017;9;26;уб.нд-3112;2;2269.54728;4539.09456;Customer 938;2436.12;30.09.2017
000-075325;2017;9;26;уб.нд-3126;1;4075.05266;4075.05266;Customer 938;3094.35;30.09.2017
000-075348;2018;4;22;уб.нд-3433;1;394.956;394.956;;179.82;22.04.2018
000-075357;2018;1;10;уб.нд-3212;1;568.717596;568.717596;;334.65;10.01.2018
000-075357;2018;1;10;уб.нд-3129;1;404.1770832;404.1770832;;194.12;10.01.2018
000-075357;2018;1;10;уб.нд-3344;1;1415.82528;1415.82528;;776.22;10.01.2018
000-075357;2018;1;10;уб.нд-3390;2;233.892;467.784;;271.56;10.01.2018
000-075357;2018;1;10;уб.нд-3385;1;450.76;450.76;;217.12;10.01.2018
000-075357;2018;1;10;уб.нд-3211;2;3301.890048;6603.780096;;3362.04;10.01.2018
000-075357;2018;1;10;уб.нд-3427;1;2188.7712;2188.7712;;1223.04;10.01.2018
000-075377;2017;1;10;уб.нд-3331;1;218.31936;218.31936;;157.2;10.01.2017
000-075406;2018;1;26;уб.нд-3427;1;1945.5744;1945.5744;;1164.24;31.01.2018
000-075417;2018;6;17;уб.нд-3184;2;1642.6752;3285.3504;Customer 614;2102.4;17.06.2018
000-075417;2018;6;17;уб.нд-3261;1;1914.354;1914.354;Customer 614;1063.53;17.06.2018
000-075473;2019;4;11;уб.нд-3139;1;76.0942;76.0942;;35.15;11.04.2019
000-075473;2019;4;11;уб.нд-3201;1;291.4753;291.4753;;140.43;11.04.2019
000-075481;2019;7;8;уб.нд-3208;1;3861;3861;;2081.25;08.07.2019
000-075487;2017;3;20;уб.нд-3291;1;1818.9184;1818.9184;;1311.72;20.03.2017
000-075505;2019;9;27;уб.нд-3309;1;68.076288;68.076288;;53.55;30.09.2019
000-075507;2018;4;25;уб.нд-3176;1;1672.70104;1672.70104;;743;25.04.2018
000-075507;2018;4;25;уб.нд-3269;1;297.9534;297.9534;;206.46;25.04.2018
000-075507;2018;4;25;уб.нд-3231;1;336.63168;336.63168;;158.4;25.04.2018
000-075507;2018;4;25;уб.нд-3193;2;2792.471952;5584.943904;;3845.6;25.04.2018
000-075531;2019;4;11;уб.нд-3350;1;284.34432;284.34432;;169.1;11.04.2019
000-075531;2019;4;11;уб.нд-3124;1;3223.6556;3223.6556;;1530.76;11.04.2019
000-075540;2017;4;15;уб.нд-3392;1;548.5248;548.5248;;267;18.04.2017
000-075559;2017;7;21;уб.нд-3416;1;304.192;304.192;Customer 485;138.6;25.07.2017
000-075578;2017;1;28;уб.нд-3281;1;1480.94208;1480.94208;;921.12;28.01.2017
000-075578;2017;1;28;уб.нд-3433;1;319.3992;319.3992;;178.2;28.01.2017
000-075578;2017;1;28;уб.нд-3370;1;426.517;426.517;;259.42;28.01.2017
000-075588;2018;12;25;уб.нд-3277;2;787.968;1575.936;;857.28;25.12.2018
000-075602;2017;2;7;уб.нд-3118;2;5582.6620416;11165.3240832;;6490.26;07.02.2017
000-075602;2017;2;7;уб.нд-3395;1;426.173;426.173;;318;07.02.2017
000-075605;2019;4;15;уб.нд-3389;2;862.302;1724.604;;963.7;18.04.2019
000-075671;2017;11;3;уб.нд-3291;1;2023.54672;2023.54672;;1157.4;03.11.2017
000-075678;2019;9;8;уб.нд-3435;1;624.243;624.243;;244.02;08.09.2019
000-075678;2019;9;8;уб.нд-3441;2;580.668;1161.336;;686.4;08.09.2019
000-075678;2019;9;8;уб.нд-3168;1;921.75904;921.75904;;461.38;08.09.2019
000-075678;2019;9;8;уб.нд-3141;1;568.30592;568.30592;;257.04;08.09.2019
000-075678;2019;9;8;уб.нд-3352;1;810.9504;810.9504;;464.36;08.09.2019
000-075690;2017;8;26;уб.нд-3143;1;613.82904;613.82904;;270.6;29.08.2017
000-075690;2017;8;26;уб.нд-3225;2;204.8319;409.6638;;265.68;29.08.2017
000-075696;2017;12;4;уб.нд-3389;1;558.4432;558.4432;;385.48;04.12.2017
000-075723;2019;2;5;уб.нд-3248;2;480.1896;960.3792;;464.4;05.02.2019
000-075733;2019;5;15;уб.нд-3378;1;5140.0608;5140.0608;;3590.3;16.05.2019
000-075744;2017;1;24;уб.нд-3278;1;3151.54752;3151.54752;Customer 1209;1546.6;25.01.2017
000-075744;2017;1;24;уб.нд-3396;1;351.912;351.912;Customer 1209;211.2;25.01.2017
000-075753;2018;1;23;уб.нд-3145;2;510.024;1020.048;;459.78;26.01.2018
000-075774;2017;4;29;уб.нд-3409;1;797.8293;797.8293;;393;29.04.2017
000-075774;2017;4;29;уб.нд-3331;1;197.19168;197.19168;;131;29.04.2017
000-075777;2019;3;16;уб.нд-3402;1;405.5436;405.5436;Customer 465;225.72;17.03.2019
000-075780;2017;1;18;уб.нд-3426;1;1480.776;1480.776;;860.31;18.01.2017
000-075780;2017;1;18;уб.нд-3248;1;423.9972;423.9972;;301.86;18.01.2017
000-075780;2017;1;18;уб.нд-3414;2;386.417174;772.834348;;568.1;18.01.2017
000-075780;2017;1;18;уб.нд-3385;1;466.76198;466.76198;;250.16;18.01.2017
000-075785;2018;8;17;уб.нд-3397;1;531.6036;531.6036;;235.29;19.08.2018
000-075785;2018;8;17;уб.нд-3398;1;263.81;263.81;;141.36;19.08.2018
000-075785;2018;8;17;уб.нд-3323;2;545.8176;1091.6352;;824.32;19.08.2018
000-075785;2018;8;17;уб.нд-3337;1;174.0288;174.0288;;103.4;19.08.2018
000-075785;2018;8;17;уб.нд-3313;2;453.34616;906.69232;;592.36;19.08.2018
000-075785;2018;8;17;уб.нд-3380;1;2218.67748;2218.67748;;1652.91;19.08.2018
000-075785;2018;8;17;уб.нд-3189;1;1546.1264;1546.1264;;814;19.08.2018
000-075785;2018;8;17;уб.нд-3212;1;605.4255;605.4255;;320.1;19.08.2018
000-075785;2018;8;17;уб.нд-3139;1;79.439;79.439;;41.07;19.08.2018
000-075785;2018;8;17;уб.нд-3118;1;5933.952;5933.952;;2781.54;19.08.2018
000-075785;2018;8;17;уб.нд-3114;1;412.5648;412.5648;;167.44;19.08.2018
000-075801;2019;5;13;уб.нд-3339;1;687.8500992;687.8500992;;480.7;17.05.2019
000-075818;2017;7;4;уб.нд-3227;2;170.7552;341.5104;Customer 1034;224.4;06.07.2017
000-075818;2017;7;4;уб.нд-3157;1;331.98256;331.98256;Customer 1034;154.02;06.07.2017
000-075818;2017;7;4;уб.нд-3243;1;653.6712;653.6712;Customer 1034;382.2;06.07.2017
000-075818;2017;7;4;уб.нд-3293;2;2891.814288;5783.628576;Customer 1034;4620.6;06.07.2017
000-075820;2019;2;11;уб.нд-3223;2;53.8005;107.601;Customer 317;63.24;16.02.2019
000-075831;2018;8;17;уб.нд-3364;1;1192.1728;1192.1728;;833.04;20.08.2018
000-075831;2018;8;17;уб.нд-3356;1;463.4784;463.4784;;392.7;20.08.2018
000-075831;2018;8;17;уб.нд-3222;1;244.596352;244.596352;;185.84;20.08.2018
000-075839;2018;2;13;уб.нд-3244;2;254.856;509.712;;332.64;15.02.2018
000-075841;2019;9;16;уб.нд-3345;1;535.27752;535.27752;Customer 138;322.62;20.09.2019
000-075841;2019;9;16;уб.нд-3389;1;755.5408;755.5408;Customer 138;431.57;20.09.2019
000-075848;2017;12;28;уб.нд-3227;1;265.65;265.65;;128.7;28.12.2017
000-075848;2017;12;28;уб.нд-3134;2;335.9244;671.8488;;362.48;28.12.2017
000-075848;2017;12;28;уб.нд-3375;1;6516.601;6516.601;;3769;28.12.2017
000-075852;2018;9;25;уб.нд-3255;2;2143.5948;4287.1896;;2435.4;25.09.2018
000-075852;2018;9;25;уб.нд-3434;1;1944.0188;1944.0188;;916.99;25.09.2018
000-075852;2018;9;25;уб.нд-3230;1;555.864;555.864;;315.35;25.09.2018
000-075852;2018;9;25;уб.нд-3196;1;1652.6257;1652.6257;;716.83;25.09.2018
000-075852;2018;9;25;уб.нд-3281;1;1263.15648;1263.15648;;1057.92;25.09.2018
000-075855;2017;2;8;уб.нд-3341;1;445.824;445.824;;245.1;08.02.2017
000-075861;2017;7;15;уб.нд-3247;1;328.3686;328.3686;;232.14;18.07.2017
000-075861;2017;7;15;уб.нд-3309;1;72.36;72.36;;51.75;18.07.2017
000-075874;2017;12;5;уб.нд-3134;1;355.2304;355.2304;;185.18;08.12.2017
000-075887;2017;4;12;уб.нд-3407;1;386.694;386.694;;249.9;12.04.2017
000-075887;2017;4;12;уб.нд-3339;1;642.85056;642.85056;;480.7;12.04.2017
000-075887;2017;4;12;уб.нд-3313;1;338.9504;338.9504;;301.2;12.04.2017
000-075887;2017;4;12;уб.нд-3321;1;217.65096;217.65096;;134.07;12.04.2017
000-075887;2017;4;12;уб.нд-3419;1;412.0545;412.0545;;257.64;12.04.2017
000-075892;2018;2;20;уб.нд-3264;1;1425.7152;1425.7152;;830.96;20.02.2018
000-075898;2019;1;23;уб.нд-3362;1;493.5744;493.5744;;318.16;23.01.2019
000-075908;2017;1;3;уб.нд-3369;1;525.50784;525.50784;Customer 991;374.4;03.01.2017
000-075908;2017;1;3;уб.нд-3245;1;147.26745;147.26745;Customer 991;70.5;03.01.2017
000-075909;2017;9;17;уб.нд-3124;1;3261.58096;3261.58096;;1515.14;17.09.2017
000-075910;2018;7;26;уб.нд-3231;1;291.747456;291.747456;;200.64;29.07.2018
000-075910;2018;7;26;уб.нд-3181;1;1550.4346944;1550.4346944;;870.48;29.07.2018
000-075910;2018;7;26;уб.нд-3359;1;549.236;549.236;;416.5;29.07.2018
000-075912;2017;4;17;уб.нд-3121;1;5893.28448;5893.28448;;4145.31;17.04.2017
000-075919;2017;3;28;уб.нд-3197;1;1815.3072;1815.3072;;931.77;31.03.2017
000-075919;2017;3;28;уб.нд-3308;1;56.689996;56.689996;;42.14;31.03.2017
000-075920;2018;11;2;уб.нд-3211;1;3439.4688;3439.4688;Customer 223;1833.84;04.11.2018
000-075921;2017;11;29;уб.нд-3218;1;408.3332;408.3332;;209.44;03.12.2017
000-075921;2017;11;29;уб.нд-3162;1;361.76;361.76;;209;03.12.2017
000-075922;2017;1;21;уб.нд-3284;1;321.3756;321.3756;;190.89;21.01.2017
000-075922;2017;1;21;уб.нд-3277;1;710.15616;710.15616;;487.92;21.01.2017
000-075922;2017;1;21;уб.нд-3257;1;1037.3088;1037.3088;;740.25;21.01.2017
000-075942;2018;11;26;уб.нд-3442;2;1235.57518;2471.15036;;1358.28;27.11.2018
000-075942;2018;11;26;уб.нд-3197;1;1312.8561;1312.8561;;822.15;27.11.2018
000-075942;2018;11;26;уб.нд-3402;1;450.604;450.604;;206.91;27.11.2018
000-075942;2018;11;26;уб.нд-3374;2;6285.0092;12570.0184;;8009.84;27.11.2018
000-075958;2019;9;5;уб.нд-3205;1;5902.80372;5902.80372;;3342.78;05.09.2019
000-075958;2019;9;5;уб.нд-3390;1;241.2504;241.2504;;159.14;05.09.2019
000-075958;2019;9;5;уб.нд-3429;2;1112.1264;2224.2528;;1544.62;05.09.2019
000-075958;2019;9;5;уб.нд-3244;2;354.312;708.624;;386.4;05.09.2019
000-075961;2018;6;17;уб.нд-3302;2;392.73696;785.47392;;602.14;17.06.2018
000-075963;2018;3;26;уб.нд-3136;2;541.24224;1082.48448;;552.72;26.03.2018
000-075972;2019;9;29;уб.нд-3156;1;456.042;456.042;;298.35;04.10.2019
000-075997;2017;7;20;уб.нд-3423;1;524.13504;524.13504;;323.18;25.07.2017
000-076010;2019;7;5;уб.нд-3251;1;646.0263;646.0263;;309.06;05.07.2019
000-076013;2017;8;24;уб.нд-3386;1;791.0091;791.0091;Customer 545;389.55;26.08.2017
000-076019;2018;12;18;уб.нд-3281;1;1669.6896;1669.6896;;1039.68;18.12.2018
000-076019;2018;12;18;уб.нд-3253;1;313.0916;313.0916;;175.35;18.12.2018
000-076025;2017;1;14;уб.нд-3287;1;5937.80704;5937.80704;Customer 770;4533.6;14.01.2017
000-076056;2017;2;20;уб.нд-3326;1;420.140448;420.140448;;331.89;20.02.2017
000-076056;2017;2;20;уб.нд-3209;1;3584.156256;3584.156256;;2025.15;20.02.2017
000-076056;2017;2;20;уб.нд-3425;1;322.0704;322.0704;;178.08;20.02.2017
000-076061;2018;11;15;уб.нд-3178;1;1007.99592;1007.99592;;565.46;16.11.2018
000-076073;2018;12;17;уб.нд-3435;1;472.2534;472.2534;Customer 964;288.84;17.12.2018
000-076073;2018;12;17;уб.нд-3110;1;2863.27008;2863.27008;Customer 964;1525.58;17.12.2018
000-076074;2019;2;11;уб.нд-3187;2;1844.1472;3688.2944;;1853.2;11.02.2019
000-076074;2019;2;11;уб.нд-3133;2;618.6453;1237.2906;;700;11.02.2019
000-076092;2018;11;12;уб.нд-3364;1;1108.720704;1108.720704;;761.84;12.11.2018
000-076112;2018;8;29;уб.нд-3194;1;2054.0817;2054.0817;Customer 1273;1115.07;03.09.2018
000-076112;2018;8;29;уб.нд-3317;1;545.664;545.664;Customer 1273;327.7;03.09.2018
000-076112;2018;8;29;уб.нд-3178;1;1181.78832;1181.78832;Customer 1273;675.09;03.09.2018
000-076120;2019;9;25;уб.нд-3197;1;1511.243244;1511.243244;;822.15;29.09.2019
000-076120;2019;9;25;уб.нд-3432;1;547.344;547.344;;349.44;29.09.2019
000-076120;2019;9;25;уб.нд-3363;1;1969.11;1969.11;;1253.07;29.09.2019
000-076120;2019;9;25;уб.нд-3285;2;340.8592;681.7184;;427.16;29.09.2019
000-076120;2019;9;25;уб.нд-3206;1;2927.506815;2927.506815;;1844.34;29.09.2019
000-076122;2019;5;2;уб.нд-3357;1;918.0523968;918.0523968;Customer 208;766.36;02.05.2019
000-076131;2017;2;26;уб.нд-3398;1;243.164;243.164;;112.84;01.03.2017
000-076147;2019;9;22;уб.нд-3318;1;237.984;237.984;;131.32;22.09.2019
000-076147;2019;9;22;уб.нд-3191;1;1320.990542;1320.990542;;771.03;22.09.2019
000-076147;2019;9;22;уб.нд-3161;1;446.5308;446.5308;;194.02;22.09.2019
000-076147;2019;9;22;уб.нд-3194;1;2244.6666;2244.6666;;1166.22;22.09.2019
000-076147;2019;9;22;уб.нд-3136;1;528.94128;528.94128;;317.52;22.09.2019
000-076147;2019;9;22;уб.нд-3356;1;431.47632;431.47632;;343.2;22.09.2019
000-076153;2019;9;12;уб.нд-3389;1;747.3284;747.3284;Customer 615;439.95;12.09.2019
000-076153;2019;9;12;уб.нд-3270;1;1033.309224;1033.309224;Customer 615;934.8;12.09.2019
000-076153;2019;9;12;уб.нд-3128;1;611.952;611.952;Customer 615;209;12.09.2019
000-076153;2019;9;12;уб.нд-3441;1;797.544;797.544;Customer 615;313.5;12.09.2019
000-076153;2019;9;12;уб.нд-3440;1;1088.5056;1088.5056;Customer 615;630.12;12.09.2019
000-076153;2019;9;12;уб.нд-3430;1;1461.681;1461.681;Customer 615;765.7;12.09.2019
000-076153;2019;9;12;уб.нд-3215;1;437.58198;437.58198;Customer 615;186.43;12.09.2019
000-076153;2019;9;12;уб.нд-3321;1;198.25632;198.25632;Customer 615;147.6;12.09.2019
000-076171;2018;9;30;уб.нд-3216;1;437.0946;437.0946;;288.2;30.09.2018
000-076174;2017;5;14;уб.нд-3428;1;2180.514;2180.514;;1291.2;16.05.2017
000-076206;2017;11;24;уб.нд-3300;1;314.158176;314.158176;;316.24;27.11.2017
000-076206;2017;11;24;уб.нд-3260;1;2202.5952;2202.5952;;1049.4;27.11.2017
000-076208;2018;12;30;уб.нд-3382;1;609.951168;609.951168;;283.1;30.12.2018
000-076217;2017;10;13;уб.нд-3160;2;583.15;1166.3;Customer 467;555;18.10.2017
000-076217;2017;10;13;уб.нд-3281;2;1669.6896;3339.3792;Customer 467;1714.56;18.10.2017
000-076217;2017;10;13;уб.нд-3127;1;232.575552;232.575552;Customer 467;137.94;18.10.2017
000-076217;2017;10;13;уб.нд-3260;1;1666.8288;1666.8288;Customer 467;973.08;18.10.2017
000-076227;2017;6;20;уб.нд-3197;1;1244.78208;1244.78208;;720.36;20.06.2017
000-076238;2018;12;14;уб.нд-3364;2;1451.3408;2902.6816;;1509.44;17.12.2018
000-076253;2019;1;7;уб.нд-3140;1;478.03536;478.03536;;184.14;07.01.2019
000-076253;2019;1;7;уб.нд-3213;1;264.0195;264.0195;;154.23;07.01.2019
000-076253;2019;1;7;уб.нд-3398;1;263.81;263.81;;117.8;07.01.2019
000-076266;2017;6;30;уб.нд-3434;1;1653.3244;1653.3244;Customer 849;942.7;04.07.2017
000-076266;2017;6;30;уб.нд-3391;1;304.16672;304.16672;Customer 849;232.05;04.07.2017
000-076278;2017;8;15;уб.нд-3151;2;571.74768;1143.49536;Customer 990;509.04;15.08.2017
000-076280;2017;2;9;уб.нд-3380;1;2300.184;2300.184;;1611.24;11.02.2017
000-076280;2017;2;9;уб.нд-3166;1;562.716;562.716;;222.95;11.02.2017
000-076280;2017;2;9;уб.нд-3306;1;315.726076;315.726076;;186.55;11.02.2017
000-076282;2018;6;30;уб.нд-3407;1;357.588;357.588;Customer 13;224.7;30.06.2018
000-076282;2018;6;30;уб.нд-3178;1;1204.96064;1204.96064;Customer 13;525.07;30.06.2018
000-076282;2018;6;30;уб.нд-3338;1;171.3192;171.3192;Customer 13;126.54;30.06.2018
