╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-075233;2017;5;17;уб.нд-3297;1;285.36928;285.36928;Customer 915;179.54;20.05.2017
000-075233;2017;5;17;уб.нд-3348;2;1851.498;3702.996;Customer 915;2140.34;20.05.2017
000-075248;2017;4;12;уб.нд-3186;1;1521.76752;1521.76752;Customer 966;702;13.04.2017
000-075248;2017;4;12;уб.нд-3146;1;520.4992;520.4992;Customer 966;237.12;13.04.2017
000-075248;2017;4;12;уб.нд-3199;1;329.238;329.238;Customer 966;218.4;13.04.2017
000-075253;2017;8;29;уб.нд-3179;2;946.91496;1893.82992;;1041.9;29.08.2017
000-075256;2017;9;3;уб.нд-3389;1;829.4524;829.4524;;402.24;03.09.2017
000-075256;2017;9;3;уб.нд-3244;1;295.26;295.26;;159.6;03.09.2017
000-075258;2018;7;5;уб.нд-3154;1;254.2020336;254.2020336;Customer 87;113.16;10.07.2018
000-075258;2018;7;5;уб.нд-3207;1;4897.608408;4897.608408;Customer 87;2822.56;10.07.2018
000-075259;2017;3;31;уб.нд-3160;2;545.7;1091.4;;460;31.03.2017
000-075276;2019;9;3;уб.нд-3447;2;1098.1082;2196.2164;Customer 300;1232.84;05.09.2019
000-075276;2019;9;3;уб.нд-3190;1;349.7648;349.7648;Customer 300;151.97;05.09.2019
000-075276;2019;9;3;уб.нд-3198;1;2622.2976;2622.2976;Customer 300;1321.92;05.09.2019
000-075276;2019;9;3;уб.нд-3322;1;419.09504;419.09504;Customer 300;249.29;05.09.2019
000-075300;2019;3;22;уб.нд-3380;1;2079.16632;2079.16632;;1250.1;22.03.2019
000-075305;2018;7;28;уб.нд-3240;2;758.4096;1516.8192;Customer 91;835.44;28.07.2018
000-075322;2018;3;24;уб.нд-3113;1;3800.6172;3800.6172;Customer 769;2134.53;24.03.2018
000-075330;2018;12;27;уб.нд-3273;1;617.1675;617.1675;;422.45;27.12.2018
000-075330;2018;12;27;уб.нд-3405;1;217.269945;217.269945;;149.15;27.12.2018
000-075330;2018;12;27;уб.нд-3336;1;270.29384;270.29384;;157.07;27.12.2018
000-075330;2018;12;27;уб.нд-3204;1;5658.5132;5658.5132;;3418.86;27.12.2018
000-075333;2018;3;23;уб.нд-3240;1;824.6784;824.6784;Customer 425;329.22;23.03.2018
000-075333;2018;3;23;уб.нд-3375;1;6086.935;6086.935;Customer 425;4221.28;23.03.2018
000-075333;2018;3;23;уб.нд-3136;1;670.40232;670.40232;Customer 425;279.3;23.03.2018
000-075351;2018;12;14;уб.нд-3429;1;1091.60502;1091.60502;;661.98;19.12.2018
000-075351;2018;12;14;уб.нд-3263;1;1264.4;1264.4;;614.8;19.12.2018
000-075355;2018;6;4;уб.нд-3386;1;767.97;767.97;;382.13;07.06.2018
000-075355;2018;6;4;уб.нд-3308;2;56.941632;113.883264;;96.32;07.06.2018
000-075376;2017;2;17;уб.нд-3366;2;3291.88;6583.76;;3808;17.02.2017
000-075395;2018;6;23;уб.нд-3364;1;1347.6736;1347.6736;;854.4;23.06.2018
000-075395;2018;6;23;уб.нд-3261;1;1765.4598;1765.4598;;989.82;23.06.2018
000-075395;2018;6;23;уб.нд-3363;1;2339.766;2339.766;;1095.12;23.06.2018
000-075408;2018;4;3;уб.нд-3390;1;283.824;283.824;;131.4;03.04.2018
000-075408;2018;4;3;уб.нд-3296;1;2798.43392;2798.43392;;1820.02;03.04.2018
000-075411;2017;11;2;уб.нд-3216;2;479.2242;958.4484;;524;07.11.2017
000-075426;2018;2;1;уб.нд-3430;1;1394.72658;1394.72658;;926.9;02.02.2018
000-075434;2017;4;14;уб.нд-3347;1;806.7832;806.7832;;523.95;14.04.2017
000-075434;2017;4;14;уб.нд-3139;1;80.2752;80.2752;;34.04;14.04.2017
000-075434;2017;4;14;уб.нд-3307;1;158.76;158.76;;148.75;14.04.2017
000-075451;2017;8;18;уб.нд-3423;1;543.6288;543.6288;Customer 388;277.42;18.08.2017
000-075451;2017;8;18;уб.нд-3437;1;593.208;593.208;Customer 388;252;18.08.2017
000-075451;2017;8;18;уб.нд-3429;1;1067.641344;1067.641344;Customer 388;681.45;18.08.2017
000-075451;2017;8;18;уб.нд-3136;1;528.94128;528.94128;Customer 388;282.24;18.08.2017
000-075476;2018;7;29;уб.нд-3179;1;893.2266684;893.2266684;;471.12;31.07.2018
000-075476;2018;7;29;уб.нд-3222;1;327.110784;327.110784;;185.84;31.07.2018
000-075476;2018;7;29;уб.нд-3254;1;1611.8676;1611.8676;;885.96;31.07.2018
000-075482;2019;4;27;уб.нд-3157;1;291.8528;291.8528;Customer 671;158.55;27.04.2019
000-075482;2019;4;27;уб.нд-3221;1;375.013665;375.013665;Customer 671;192.15;27.04.2019
000-075482;2019;4;27;уб.нд-3148;1;441.51296;441.51296;Customer 671;250.88;27.04.2019
000-075484;2017;5;28;уб.нд-3178;1;926.8928;926.8928;;617.39;28.05.2017
000-075484;2017;5;28;уб.нд-3307;1;156.8;156.8;;118.75;28.05.2017
000-075484;2017;5;28;уб.нд-3338;1;183.41232;183.41232;;134.52;28.05.2017
000-075486;2018;5;5;уб.нд-3157;1;276.0927488;276.0927488;;160.06;10.05.2018
000-075489;2017;3;6;уб.нд-3322;2;431.92448;863.84896;;585.96;06.03.2017
000-075489;2017;3;6;уб.нд-3174;1;1930.46112;1930.46112;;1231.92;06.03.2017
000-075504;2017;2;21;уб.нд-3154;2;242.6105136;485.2210272;;238.62;25.02.2017
000-075504;2017;2;21;уб.нд-3274;1;1927.5676;1927.5676;;838;25.02.2017
000-075504;2017;2;21;уб.нд-3139;1;89.4734;89.4734;;33.67;25.02.2017
000-075504;2017;2;21;уб.нд-3264;1;1264.813056;1264.813056;;919.36;25.02.2017
000-075514;2018;7;6;уб.нд-3207;1;6772.787;6772.787;;2686.86;10.07.2018
000-075514;2018;7;6;уб.нд-3277;1;804.384;804.384;;424.08;10.07.2018
000-075516;2018;7;17;уб.нд-3242;1;725.3064;725.3064;;365.31;17.07.2018
000-075516;2018;7;17;уб.нд-3444;1;546;546;;275.73;17.07.2018
000-075528;2017;1;8;уб.нд-3209;2;2926.2537;5852.5074;Customer 1192;3275.46;12.01.2017
000-075556;2017;3;3;уб.нд-3220;1;704.439288;704.439288;;365.94;07.03.2017
000-075579;2018;8;16;уб.нд-3146;1;506.92096;506.92096;;199.68;16.08.2018
000-075586;2019;3;5;уб.нд-3187;1;1597.1632;1597.1632;Customer 836;926.6;05.03.2019
000-075586;2019;3;5;уб.нд-3346;2;744.43936;1488.87872;Customer 836;1147.16;05.03.2019
000-075586;2019;3;5;уб.нд-3244;1;208.95084;208.95084;Customer 836;201.6;05.03.2019
000-075586;2019;3;5;уб.нд-3187;2;1547.7664;3095.5328;Customer 836;1558;05.03.2019
000-075592;2017;5;7;уб.нд-3319;1;275.46732;275.46732;;171;07.05.2017
000-075592;2017;5;7;уб.нд-3328;2;429.19968;858.39936;;433.16;07.05.2017
000-075592;2017;5;7;уб.нд-3424;1;2036.3598;2036.3598;;1128.15;07.05.2017
000-075599;2018;2;14;уб.нд-3291;1;1932.6008;1932.6008;;1388.88;17.02.2018
000-075611;2018;3;14;уб.нд-3224;1;105.84;105.84;;42.3;17.03.2018
000-075611;2018;3;14;уб.нд-3195;1;3370.9104;3370.9104;;1735.22;17.03.2018
000-075614;2018;2;4;уб.нд-3171;1;1593.0722304;1593.0722304;;806.82;04.02.2018
000-075614;2018;2;4;уб.нд-3351;1;1454.65056;1454.65056;;781.44;04.02.2018
000-075614;2018;2;4;уб.нд-3128;1;464.43936;464.43936;;198;04.02.2018
000-075635;2018;5;7;уб.нд-3142;1;467.9200768;467.9200768;;280.12;10.05.2018
000-075668;2018;10;22;уб.нд-3351;1;1269.25392;1269.25392;;846.56;22.10.2018
000-075668;2018;10;22;уб.нд-3230;1;536.36;536.36;;283.55;22.10.2018
000-075672;2018;10;17;уб.нд-3299;1;664.95744;664.95744;;318.06;17.10.2018
000-075672;2018;10;17;уб.нд-3282;1;998.7526624;998.7526624;;801.42;17.10.2018
000-075703;2019;5;17;уб.нд-3427;1;2056.1184;2056.1184;;1081.92;20.05.2019
000-075703;2019;5;17;уб.нд-3355;1;1065.023232;1065.023232;;566.02;20.05.2019
000-075707;2018;9;18;уб.нд-3278;1;2188.1570304;2188.1570304;;1611.72;19.09.2018
000-075708;2018;4;14;уб.нд-3304;1;630.747216;630.747216;;519.75;14.04.2018
000-075712;2018;9;2;уб.нд-3250;2;244.3392;488.6784;;302.4;05.09.2018
000-075720;2017;5;13;уб.нд-3322;1;377.4848896;377.4848896;;241.58;17.05.2017
000-075720;2017;5;13;уб.нд-3269;1;376.713612;376.713612;;223.2;17.05.2017
000-075720;2017;5;13;уб.нд-3385;2;419.65756;839.31512;;533.36;17.05.2017
000-075726;2019;7;19;уб.нд-3318;1;225.2280576;225.2280576;;156.78;22.07.2019
000-075727;2018;4;3;уб.нд-3347;1;926.169948;926.169948;;528.94;06.04.2018
000-075727;2018;4;3;уб.нд-3259;2;1133.0672;2266.1344;;1562.64;06.04.2018
000-075727;2018;4;3;уб.нд-3173;1;2312.24832;2312.24832;;984.96;06.04.2018
000-075727;2018;4;3;уб.нд-3236;1;700.875;700.875;;356.25;06.04.2018
000-075727;2018;4;3;уб.нд-3372;2;5606.406;11212.812;;5171.4;06.04.2018
000-075727;2018;4;3;уб.нд-3310;1;376.2008064;376.2008064;;342.72;06.04.2018
000-075727;2018;4;3;уб.нд-3216;1;533.834694;533.834694;;235.8;06.04.2018
000-075727;2018;4;3;уб.нд-3259;1;1256.24;1256.24;;857.92;06.04.2018
000-075734;2019;8;30;уб.нд-3276;1;465.1829;465.1829;Customer 799;372;04.09.2019
000-075765;2018;1;2;уб.нд-3182;1;1548.8879616;1548.8879616;;939.36;02.01.2018
000-075765;2018;1;2;уб.нд-3169;1;1865.52952;1865.52952;;899.52;02.01.2018
000-075765;2018;1;2;уб.нд-3292;1;2445.22704;2445.22704;;1224.9;02.01.2018
000-075765;2018;1;2;уб.нд-3188;1;961.76816;961.76816;;574.52;02.01.2018
000-075765;2018;1;2;уб.нд-3204;1;5149.8828;5149.8828;;2699.1;02.01.2018
000-075788;2017;9;7;уб.нд-3147;1;512.676;512.676;;267.9;09.09.2017
000-075788;2017;9;7;уб.нд-3384;1;628.6896;628.6896;;419.58;09.09.2017
000-075790;2018;10;26;уб.нд-3347;1;661.562224;661.562224;;518.96;26.10.2018
000-075790;2018;10;26;уб.нд-3416;1;230.86;230.86;;135.8;26.10.2018
000-075795;2018;10;21;уб.нд-3289;1;4727.43936;4727.43936;;2885.4;24.10.2018
000-075795;2018;10;21;уб.нд-3347;1;909.7768;909.7768;;459.08;24.10.2018
000-075795;2018;10;21;уб.нд-3252;1;337.773;337.773;;209.43;24.10.2018
000-075795;2018;10;21;уб.нд-3249;1;428.81664;428.81664;;295.74;24.10.2018
000-075796;2017;6;9;уб.нд-3315;1;321.0792;321.0792;Customer 699;286.14;13.06.2017
000-075812;2017;10;11;уб.нд-3167;2;639.408;1278.816;;726.6;14.10.2017
000-075828;2019;7;27;уб.нд-3295;2;5734.76904;11469.53808;;5945.94;31.07.2019
000-075828;2019;7;27;уб.нд-3421;1;728.9464;728.9464;;361.76;31.07.2019
000-075844;2017;3;16;уб.нд-3157;1;315.201024;315.201024;Customer 1209;176.67;16.03.2017
000-075845;2017;6;8;уб.нд-3142;1;674.38592;674.38592;;271.18;09.06.2017
000-075845;2017;6;8;уб.нд-3111;1;1394.9281528;1394.9281528;;839.42;09.06.2017
000-075845;2017;6;8;уб.нд-3246;1;218.448097;218.448097;;103.79;09.06.2017
000-075847;2017;11;21;уб.нд-3188;1;1219.80352;1219.80352;;563.68;21.11.2017
000-075847;2017;11;21;уб.нд-3272;1;1200.358575;1200.358575;;858.6;21.11.2017
000-075847;2017;11;21;уб.нд-3435;1;510.2508;510.2508;;286.35;21.11.2017
000-075853;2018;3;17;уб.нд-3303;1;610.34688;610.34688;;460.2;19.03.2018
000-075853;2018;3;17;уб.нд-3257;1;1232.34;1232.34;;838.95;19.03.2018
000-075865;2018;12;26;уб.нд-3353;1;311.904;311.904;;145.92;26.12.2018
000-075889;2019;5;26;уб.нд-3168;1;927.846128;927.846128;;383.18;30.05.2019
000-075889;2019;5;26;уб.нд-3313;1;432.16176;432.16176;;238.45;30.05.2019
000-075891;2019;8;16;уб.нд-3329;1;611.52;611.52;Customer 19;436.8;17.08.2019
000-075893;2017;4;24;уб.нд-3256;1;2105.8118;2105.8118;;1102;24.04.2017
000-075899;2019;7;31;уб.нд-3321;1;241.35552;241.35552;;145.14;31.07.2019
000-075904;2017;2;8;уб.нд-3203;2;7597.464;15194.928;;7875.42;08.02.2017
000-075904;2017;2;8;уб.нд-3285;2;347.2304;694.4608;;405.44;08.02.2017
000-075904;2017;2;8;уб.нд-3439;1;1138.92156;1138.92156;;845.76;08.02.2017
000-075905;2017;8;17;уб.нд-3242;1;541.9872;541.9872;Customer 645;413.28;18.08.2017
000-075911;2017;12;7;уб.нд-3396;1;282.6648;282.6648;;163.68;07.12.2017
000-075911;2017;12;7;уб.нд-3270;2;1146.688;2293.376;;1760.54;07.12.2017
000-075943;2019;9;3;уб.нд-3200;2;775.8012;1551.6024;;775.04;03.09.2019
000-075953;2018;8;24;уб.нд-3165;1;659.71296;659.71296;;275.52;28.08.2018
000-076009;2018;4;17;уб.нд-3135;1;1016.12336;1016.12336;;405.65;17.04.2018
000-076030;2018;8;19;уб.нд-3416;1;284.85408;284.85408;;156.8;24.08.2018
000-076032;2019;1;8;уб.нд-3159;1;757.1718;757.1718;Customer 1111;388.85;08.01.2019
000-076033;2017;6;12;уб.нд-3359;1;524.4534;524.4534;;493;15.06.2017
000-076033;2017;6;12;уб.нд-3359;2;596.122;1192.244;;977.5;15.06.2017
000-076033;2017;6;12;уб.нд-3367;1;2411.357184;2411.357184;;1406.4;15.06.2017
000-076033;2017;6;12;уб.нд-3113;1;3716.628252;3716.628252;;2307.6;15.06.2017
000-076050;2018;1;15;уб.нд-3446;1;1288.8876;1288.8876;;976.8;18.01.2018
000-076050;2018;1;15;уб.нд-3295;1;5261.256;5261.256;;2852.85;18.01.2018
000-076078;2019;5;27;уб.нд-3402;1;400.464064;400.464064;;196.46;28.05.2019
000-076090;2019;3;30;уб.нд-3181;1;1462.67424;1462.67424;Customer 352;862.11;30.03.2019
000-076090;2019;3;30;уб.нд-3221;1;352.532115;352.532115;Customer 352;193.98;30.03.2019
000-076090;2019;3;30;уб.нд-3370;1;426.517;426.517;Customer 352;259.42;30.03.2019
000-076090;2019;3;30;уб.нд-3242;1;892.6848;892.6848;Customer 352;420.66;30.03.2019
000-076090;2019;3;30;уб.нд-3117;1;6721.85808;6721.85808;Customer 352;3010.98;30.03.2019
000-076099;2019;6;4;уб.нд-3377;2;5030.3064;10060.6128;;5065.2;06.06.2019
000-076102;2017;9;17;уб.нд-3194;1;2035.446732;2035.446732;;1094.61;22.09.2017
000-076135;2017;6;9;уб.нд-3418;1;315.24768;315.24768;;220.42;09.06.2017
000-076135;2017;6;9;уб.нд-3161;1;418.3712;418.3712;;206.48;09.06.2017
000-076135;2017;6;9;уб.нд-3330;1;470.988;470.988;;285.69;09.06.2017
000-076136;2018;3;17;уб.нд-3153;1;449.33132;449.33132;;210.1;22.03.2018
000-076145;2019;6;29;уб.нд-3166;2;466.088;932.176;;578.2;29.06.2019
000-076177;2018;7;20;уб.нд-3219;2;856.703848;1713.407696;;936.7;20.07.2018
000-076204;2017;3;15;уб.нд-3387;1;457.92;457.92;;224;19.03.2017
000-076219;2018;7;8;уб.нд-3268;1;803.948544;803.948544;;338.52;08.07.2018
000-076219;2018;7;8;уб.нд-3436;1;1086.336;1086.336;;782.28;08.07.2018
000-076224;2018;10;31;уб.нд-3413;1;198.66;198.66;;88.88;02.11.2018
000-076224;2018;10;31;уб.нд-3438;2;459.774;919.548;;511.68;02.11.2018
000-076224;2018;10;31;уб.нд-3347;1;789.6176;789.6176;;543.91;02.11.2018
000-076224;2018;10;31;уб.нд-3109;1;4191.9616;4191.9616;;1964;02.11.2018
000-076225;2018;3;16;уб.нд-3341;1;379.776;379.776;;252.84;16.03.2018
000-076225;2018;3;16;уб.нд-3205;1;7770.5991;7770.5991;;3104.01;16.03.2018
000-076225;2018;3;16;уб.нд-3220;1;630.1008;630.1008;;328.32;16.03.2018
000-076225;2018;3;16;уб.нд-3424;2;1742.4522;3484.9044;;1922.76;16.03.2018
000-076232;2017;1;28;уб.нд-3177;1;807.49152;807.49152;;355.41;28.01.2017
000-076242;2018;10;25;уб.нд-3353;1;300.96;300.96;;156.56;29.10.2018
000-076262;2018;11;10;уб.нд-3173;1;1744.32768;1744.32768;;1048.8;10.11.2018
000-076262;2018;11;10;уб.нд-3321;1;178.86168;178.86168;;130.38;10.11.2018
000-076277;2018;1;22;уб.нд-3197;1;1766.6829;1766.6829;Customer 104;767.34;24.01.2018
000-076320;2017;5;4;уб.нд-3404;1;171.41355;171.41355;;106.05;09.05.2017
000-076346;2018;6;3;уб.нд-3426;1;1336.585437;1336.585437;;1034.11;06.06.2018
000-076346;2018;6;3;уб.нд-3433;1;278.1864;278.1864;;187.92;06.06.2018
000-076346;2018;6;3;уб.нд-3189;2;1512.1456;3024.2912;;1420.8;06.06.2018
000-076346;2018;6;3;уб.нд-3226;2;281.588;563.176;;285.6;06.06.2018
000-076346;2018;6;3;уб.нд-3159;1;822.6064;822.6064;;419.65;06.06.2018
000-076350;2017;8;16;уб.нд-3116;1;310.40064;310.40064;;151.8;18.08.2017
000-076373;2018;12;4;уб.нд-3395;1;401.3955;401.3955;Customer 1136;288.85;04.12.2018
000-076373;2018;12;4;уб.нд-3149;1;433.328;433.328;Customer 1136;312.7;04.12.2018
000-076373;2018;12;4;уб.нд-3402;1;442.4112;442.4112;Customer 1136;229.9;04.12.2018
000-076373;2018;12;4;уб.нд-3173;1;1825.4592;1825.4592;Customer 1136;1094.4;04.12.2018
000-076388;2019;7;4;уб.нд-3259;1;1545.4816;1545.4816;Customer 367;804.3;04.07.2019
000-076388;2019;7;4;уб.нд-3166;1;579.768;579.768;Customer 367;286.65;04.07.2019
000-076388;2019;7;4;уб.нд-3113;1;4874.174256;4874.174256;Customer 367;2096.07;04.07.2019
000-076392;2017;3;30;уб.нд-3398;1;194.99;194.99;;124;30.03.2017
000-076398;2019;8;19;уб.нд-3262;1;458.4415;458.4415;;243.95;20.08.2019
000-076403;2017;4;1;уб.нд-3115;1;885.776;885.776;;305.44;01.04.2017
000-076405;2017;9;19;уб.нд-3284;1;309.582;309.582;;207.9;19.09.2017
000-076405;2017;9;19;уб.нд-3428;2;1972.846;3945.692;;1958.32;19.09.2017
000-076407;2019;6;28;уб.нд-3316;2;324.89856;649.79712;;464.52;02.07.2019
000-076411;2018;11;7;уб.нд-3239;1;708.846;708.846;;344.1;08.11.2018
000-076419;2017;1;14;уб.нд-3323;1;497.30048;497.30048;;412.16;14.01.2017
000-076419;2017;1;14;уб.нд-3324;1;240.58944;240.58944;;159.6;14.01.2017
000-076419;2017;1;14;уб.нд-3220;1;592.026624;592.026624;;369.36;14.01.2017
000-076419;2017;1;14;уб.нд-3384;1;800.1504;800.1504;;340.2;14.01.2017
000-076419;2017;1;14;уб.нд-3184;1;2279.21184;2279.21184;;867.24;14.01.2017
000-076433;2017;12;1;уб.нд-3373;1;2686.1885;2686.1885;;1394.95;02.12.2017
000-076433;2017;12;1;уб.нд-3175;1;2216.71752;2216.71752;;1402.92;02.12.2017
000-076437;2019;3;9;уб.нд-3381;2;5365.5162;10731.0324;;7255.6;13.03.2019
000-076445;2018;7;26;уб.нд-3134;1;343.6468;343.6468;Customer 709;212.76;26.07.2018
000-076447;2019;2;27;уб.нд-3166;1;483.14;483.14;;269.5;03.03.2019
000-076447;2019;2;27;уб.нд-3213;1;308.41389;308.41389;;184.44;03.03.2019
000-076447;2019;2;27;уб.нд-3223;1;53.196;53.196;;36.27;03.03.2019
000-076447;2019;2;27;уб.нд-3308;1;75.4908;75.4908;;39.99;03.03.2019
000-076447;2019;2;27;уб.нд-3304;1;874.7244;874.7244;;499.95;03.03.2019
000-076447;2019;2;27;уб.нд-3254;1;1799.658;1799.658;;952.2;03.03.2019
000-076447;2019;2;27;уб.нд-3264;1;1680.3072;1680.3072;;919.36;03.03.2019
000-076447;2019;2;27;уб.нд-3201;1;317.31744;317.31744;;154.02;03.03.2019
000-076454;2018;8;20;уб.нд-3232;1;264.708;264.708;;152;25.08.2018
000-076496;2017;1;21;уб.нд-3195;1;3597.7986;3597.7986;Customer 436;1702.48;21.01.2017
000-076496;2017;1;21;уб.нд-3443;1;962.2233;962.2233;Customer 436;641.82;21.01.2017
000-076545;2017;4;16;уб.нд-3301;1;182.304;182.304;;143.1;16.04.2017
000-076545;2017;4;16;уб.нд-3422;1;408.155;408.155;;202.72;16.04.2017
000-076588;2017;6;24;уб.нд-3130;1;604.21632;604.21632;;280.17;24.06.2017
000-076598;2019;6;23;уб.нд-3155;1;532.3332;532.3332;Customer 162;299.72;23.06.2019
000-076602;2017;6;28;уб.нд-3190;1;415.94189;415.94189;;163.66;01.07.2017
000-076603;2018;1;22;уб.нд-3170;1;1336.2054;1336.2054;;620.88;22.01.2018
000-076603;2018;1;22;уб.нд-3267;1;725.328;725.328;;473.8;22.01.2018
000-076605;2019;1;29;уб.нд-3179;1;786.11808;786.11808;;443.94;03.02.2019
000-076610;2018;6;29;уб.нд-3381;1;6660.6408;6660.6408;;2968.2;02.07.2018
000-076612;2017;7;6;уб.нд-3309;1;81.7668;81.7668;;42.75;09.07.2017
000-076612;2017;7;6;уб.нд-3245;1;112.674;112.674;;67.5;09.07.2017
000-076614;2018;6;29;уб.нд-3197;2;1345.2723;2690.5446;;1706.94;29.06.2018
000-076614;2018;6;29;уб.нд-3441;1;713.592;713.592;;382.8;29.06.2018
000-076639;2018;4;5;уб.нд-3313;2;385.55608;771.11216;;602.4;08.04.2018
000-076639;2018;4;5;уб.нд-3191;1;1115.7919128;1115.7919128;;718.31;08.04.2018
000-076639;2018;4;5;уб.нд-3147;1;501.2832;501.2832;;304.56;08.04.2018
000-076648;2017;5;5;уб.нд-3387;1;367.2;367.2;;222;05.05.2017
000-076648;2017;5;5;уб.нд-3130;1;660.8616;660.8616;;268.85;05.05.2017
000-076648;2017;5;5;уб.нд-3398;1;188.108;188.108;;132.68;05.05.2017
000-076648;2017;5;5;уб.нд-3234;1;573.9552;573.9552;;286.16;05.05.2017
000-076648;2017;5;5;уб.нд-3307;1;155.8984;155.8984;;112.5;05.05.2017
000-076660;2018;12;28;уб.нд-3161;1;286.745184;286.745184;Customer 422;186.9;28.12.2018
000-076664;2019;7;10;уб.нд-3333;1;259.72352;259.72352;;240;10.07.2019
000-076664;2019;7;10;уб.нд-3273;1;532.713;532.713;;383.4;10.07.2019
000-076664;2019;7;10;уб.нд-3315;1;383.7288;383.7288;;233.43;10.07.2019
000-076664;2019;7;10;уб.нд-3410;1;245.754;245.754;;108.78;10.07.2019
000-076664;2019;7;10;уб.нд-3345;1;392.9226336;392.9226336;;299.98;10.07.2019
000-076664;2019;7;10;уб.нд-3261;1;2105.7894;2105.7894;;1021.41;10.07.2019
000-076665;2019;1;18;уб.нд-3435;1;554.327784;554.327784;Customer 1032;241.53;18.01.2019
000-076668;2017;5;23;уб.нд-3277;1;689.472;689.472;;542.64;25.05.2017
000-076668;2017;5;23;уб.нд-3263;2;1100.028;2200.056;;1310.8;25.05.2017
000-076668;2017;5;23;уб.нд-3120;1;7621.9968;7621.9968;;3269.52;25.05.2017
000-076690;2017;1;13;уб.нд-3309;1;73.749312;73.749312;;49.5;15.01.2017
000-076690;2017;1;13;уб.нд-3136;1;432.993792;432.993792;;273.42;15.01.2017
000-076690;2017;1;13;уб.нд-3142;2;652.1441536;1304.2883072;;715.2;15.01.2017
000-076728;2019;4;16;уб.нд-3257;1;1299.315;1299.315;;831.9;16.04.2019
000-076739;2018;8;24;уб.нд-3220;2;723.9456;1447.8912;Customer 462;752.4;24.08.2018
000-076770;2018;8;16;уб.нд-3338;1;217.67616;217.67616;;125.4;16.08.2018
000-076770;2018;8;16;уб.нд-3218;2;422.446464;844.892928;;344.08;16.08.2018
000-076811;2018;11;2;уб.нд-3433;1;319.3992;319.3992;Customer 765;189.54;02.11.2018
000-076824;2018;3;7;уб.нд-3120;1;6513.34272;6513.34272;Customer 68;2753.28;11.03.2018
000-076824;2018;3;7;уб.нд-3340;1;1043.015688;1043.015688;Customer 68;548.7;11.03.2018
000-076824;2018;3;7;уб.нд-3445;2;979.3764;1958.7528;Customer 68;1040.76;11.03.2018
000-076824;2018;3;7;уб.нд-3230;1;453.468;453.468;Customer 68;272.95;11.03.2018
000-076824;2018;3;7;уб.нд-3233;1;278.39;278.39;Customer 68;175;11.03.2018
000-076824;2018;3;7;уб.нд-3366;2;3817.18;7634.36;Customer 68;4080;11.03.2018
000-076824;2018;3;7;уб.нд-3272;1;1736.28;1736.28;Customer 68;779.1;11.03.2018
000-076826;2018;7;11;уб.нд-3297;1;257.9490144;257.9490144;Customer 125;221.56;11.07.2018
000-076830;2018;2;5;уб.нд-3134;1;328.202;328.202;;216.7;09.02.2018
000-076835;2017;6;2;уб.нд-3216;1;366.843492;366.843492;Customer 780;288.2;02.06.2017
000-076835;2017;6;2;уб.нд-3281;2;1471.7950848;2943.5901696;Customer 780;1933.44;02.06.2017
000-076839;2018;10;15;уб.нд-3237;1;87.0912;87.0912;;66.64;15.10.2018
000-076839;2018;10;15;уб.нд-3303;1;484.253952;484.253952;;386.1;15.10.2018
000-076839;2018;10;15;уб.нд-3343;1;1705.05648;1705.05648;;1231.14;15.10.2018
000-076842;2017;10;6;уб.нд-3288;1;1792.17696;1792.17696;;1425.64;08.10.2017
000-076842;2017;10;6;уб.нд-3237;1;90.3168;90.3168;;56.56;08.10.2017
000-076862;2018;5;9;уб.нд-3317;1;556.0576;556.0576;;278.4;09.05.2018
000-076862;2018;5;9;уб.нд-3243;1;892.8192;892.8192;;411.32;09.05.2018
000-076862;2018;5;9;уб.нд-3398;1;261.516;261.516;;127.72;09.05.2018
000-076882;2017;10;27;уб.нд-3403;1;423.36;423.36;Customer 869;276.85;27.10.2017
000-076882;2017;10;27;уб.нд-3150;1;285.648;285.648;Customer 869;168.3;27.10.2017
000-076882;2017;10;27;уб.нд-3288;1;2177.59136;2177.59136;Customer 869;1388.77;27.10.2017
000-076882;2017;10;27;уб.нд-3352;1;742.65984;742.65984;Customer 869;587.86;27.10.2017
000-076896;2019;8;3;уб.нд-3301;1;193.698;193.698;;155.25;08.08.2019
000-076896;2019;8;3;уб.нд-3288;1;1887.9524384;1887.9524384;;1450.22;08.08.2019
000-076927;2018;8;4;уб.нд-3205;1;6059.6415;6059.6415;;3820.32;04.08.2018
000-076927;2018;8;4;уб.нд-3418;1;416.016;416.016;;199.02;04.08.2018
000-076927;2018;8;4;уб.нд-3347;1;604.22912;604.22912;;563.87;04.08.2018
000-076932;2018;7;10;уб.нд-3110;1;2518.6172;2518.6172;;1307.64;13.07.2018
000-076932;2018;7;10;уб.нд-3366;1;3607.06;3607.06;;2040;13.07.2018
000-076934;2017;3;31;уб.нд-3375;1;6496.54992;6496.54992;Customer 720;4221.28;02.04.2017
000-076938;2018;12;12;уб.нд-3171;1;1613.3544;1613.3544;;771.12;16.12.2018
000-076938;2018;12;12;уб.нд-3362;2;570.35264;1140.70528;;780.64;16.12.2018
000-076938;2018;12;12;уб.нд-3380;1;2700.216;2700.216;;1611.24;16.12.2018
000-076938;2018;12;12;уб.нд-3267;1;926.808;926.808;;418.6;16.12.2018
000-076938;2018;12;12;уб.нд-3138;2;102.98112;205.96224;;103.68;16.12.2018
