╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-074622;2019;8;2;уб.нд-3117;1;6903.52992;6903.52992;;2757.72;04.08.2019
000-074622;2019;8;2;уб.нд-3368;1;2025.9688;2025.9688;;1207.97;04.08.2019
000-074629;2019;4;6;уб.нд-3166;1;542.59464;542.59464;;284.2;09.04.2019
000-074643;2018;8;20;уб.нд-3259;1;1378.8;1378.8;Customer 214;750.68;25.08.2018
000-074643;2018;8;20;уб.нд-3211;1;3562.716432;3562.716432;Customer 214;1596.12;25.08.2018
000-074643;2018;8;20;уб.нд-3374;1;6137.91324;6137.91324;Customer 214;4004.92;25.08.2018
000-074658;2019;2;2;уб.нд-3358;1;492.0696;492.0696;Customer 118;316.8;02.02.2019
000-074662;2017;10;16;уб.нд-3314;1;241.1024;241.1024;;130.2;17.10.2017
000-074665;2018;10;15;уб.нд-3396;1;382.184;382.184;;204.16;18.10.2018
000-074665;2018;10;15;уб.нд-3338;2;187.44336;374.88672;;214.32;18.10.2018
000-074665;2018;10;15;уб.нд-3134;1;332.0632;332.0632;;218.67;18.10.2018
000-074665;2018;10;15;уб.нд-3167;2;791.648;1583.296;;775.04;18.10.2018
000-074671;2017;6;3;уб.нд-3445;2;948.756816;1897.513632;;1263.78;03.06.2017
000-074694;2018;10;29;уб.нд-3447;1;1455.6318;1455.6318;Customer 917;735.93;02.11.2018
000-074707;2018;11;26;уб.нд-3122;2;5644.08024;11288.16048;Customer 197;5150.54;29.11.2018
000-074710;2018;10;28;уб.нд-3379;2;3628.128868;7256.25773599999;;4470.64;28.10.2018
000-074721;2017;12;29;уб.нд-3353;1;290.61792;290.61792;;168.72;29.12.2017
000-074729;2018;5;14;уб.нд-3214;1;412.902;412.902;Customer 286;213.15;14.05.2018
000-074738;2019;6;15;уб.нд-3292;2;2209.28408;4418.56816;;2994.2;20.06.2019
000-074747;2018;3;31;уб.нд-3200;1;752.527164;752.527164;Customer 319;321.78;31.03.2018
000-074747;2018;3;31;уб.нд-3256;1;2366.3246;2366.3246;Customer 319;1024.86;31.03.2018
000-074753;2018;10;6;уб.нд-3297;1;356.7116;356.7116;Customer 9;210.1;06.10.2018
000-074769;2017;4;17;уб.нд-3386;2;516.383028;1032.766056;;793.94;17.04.2017
000-074773;2019;6;8;уб.нд-3146;1;497.8688;497.8688;;195.52;09.06.2019
000-074774;2019;9;1;уб.нд-3444;2;529.62;1059.24;Customer 478;611.52;02.09.2019
000-074796;2018;7;21;уб.нд-3134;1;348.318852;348.318852;;187.15;21.07.2018
000-074796;2018;7;21;уб.нд-3295;1;4366.84248;4366.84248;;3333.33;21.07.2018
000-074801;2018;10;9;уб.нд-3211;2;3749.020992;7498.041984;;3158.28;10.10.2018
000-074801;2018;10;9;уб.нд-3441;1;629.64;629.64;;310.2;10.10.2018
000-074803;2018;2;14;уб.нд-3267;2;936.882;1873.764;;966;18.02.2018
000-074803;2018;2;14;уб.нд-3163;1;331.759152;331.759152;;252.72;18.02.2018
000-074803;2018;2;14;уб.нд-3268;1;592.19424;592.19424;;353.4;18.02.2018
000-074803;2018;2;14;уб.нд-3255;2;1789.7976;3579.5952;;2103.3;18.02.2018
000-074809;2017;3;6;уб.нд-3282;1;917.72432;917.72432;Customer 1198;674.88;11.03.2017
000-074809;2017;3;6;уб.нд-3307;1;158.76;158.76;Customer 1198;143.75;11.03.2017
000-074809;2017;3;6;уб.нд-3270;1;1146.401328;1146.401328;Customer 1198;919.22;11.03.2017
000-074839;2018;10;13;уб.нд-3373;1;2894.8245;2894.8245;;1297.91;13.10.2018
000-074839;2018;10;13;уб.нд-3395;1;411.3065;411.3065;;288.85;13.10.2018
000-074839;2018;10;13;уб.нд-3421;1;735.9555;735.9555;;339.15;13.10.2018
000-074839;2018;10;13;уб.нд-3400;1;209.399;209.399;;128.4;13.10.2018
000-074839;2018;10;13;уб.нд-3238;1;522.8832;522.8832;;228.41;13.10.2018
000-074839;2018;10;13;уб.нд-3290;1;5519.12;5519.12;;4066.72;13.10.2018
000-074839;2018;10;13;уб.нд-3272;1;1080.52425;1080.52425;;850.65;13.10.2018
000-074839;2018;10;13;уб.нд-3351;1;1511.69568;1511.69568;;814;13.10.2018
000-074840;2019;4;18;уб.нд-3176;2;1563.272;3126.544;;1411.7;18.04.2019
000-074843;2018;10;7;уб.нд-3355;1;877.7664;877.7664;Customer 1076;653.1;11.10.2018
000-074843;2018;10;7;уб.нд-3295;1;5629.54392;5629.54392;Customer 1076;3243.24;11.10.2018
000-074844;2018;12;13;уб.нд-3246;1;205.26345;205.26345;;101.65;17.12.2018
000-074844;2018;12;13;уб.нд-3228;1;513.16104;513.16104;;277.2;17.12.2018
000-074844;2018;12;13;уб.нд-3311;1;399.168;399.168;;235.4;17.12.2018
000-074844;2018;12;13;уб.нд-3149;1;541.66;541.66;;272.95;17.12.2018
000-074846;2018;4;14;уб.нд-3362;1;552.803328;552.803328;;314.88;17.04.2018
000-074846;2018;4;14;уб.нд-3115;1;573.982848;573.982848;;328.68;17.04.2018
000-074846;2018;4;14;уб.нд-3429;1;1138.6056;1138.6056;;752.84;17.04.2018
000-074846;2018;4;14;уб.нд-3143;2;533.51496;1067.02992;;570.72;17.04.2018
000-074846;2018;4;14;уб.нд-3218;1;408.3332;408.3332;;192.61;17.04.2018
000-074846;2018;4;14;уб.нд-3311;2;364.9536;729.9072;;475.2;17.04.2018
000-074846;2018;4;14;уб.нд-3227;1;196.35;196.35;;122.1;17.04.2018
000-074846;2018;4;14;уб.нд-3139;1;74.4218;74.4218;;43.66;17.04.2018
000-074858;2018;5;13;уб.нд-3374;1;6285.0092;6285.0092;;3122.48;13.05.2018
000-074858;2018;5;13;уб.нд-3214;1;380.016;380.016;;198.94;13.05.2018
000-074858;2018;5;13;уб.нд-3165;1;475.4688;475.4688;;290.28;13.05.2018
000-074864;2019;7;5;уб.нд-3339;1;657.29664;657.29664;Customer 185;426.36;06.07.2019
000-074864;2019;7;5;уб.нд-3168;1;817.40896;817.40896;Customer 185;398.82;06.07.2019
000-074892;2017;7;10;уб.нд-3117;1;6358.5144;6358.5144;;3320.52;10.07.2017
000-074905;2019;8;9;уб.нд-3283;1;2268.17536;2268.17536;;1532.72;09.08.2019
000-074905;2019;8;9;уб.нд-3390;1;232.73568;232.73568;;132.86;09.08.2019
000-074914;2018;9;9;уб.нд-3285;1;280.3328;280.3328;;188.24;13.09.2018
000-074922;2018;4;5;уб.нд-3273;1;463.07052;463.07052;;355;05.04.2018
000-074922;2018;4;5;уб.нд-3407;1;448.68978;448.68978;;237.3;05.04.2018
000-074927;2017;9;26;уб.нд-3348;1;1888.52796;1888.52796;;1153.29;30.09.2017
000-074942;2017;10;30;уб.нд-3124;2;3754.61064;7509.22128;;3405.16;30.10.2017
000-074942;2017;10;30;уб.нд-3364;1;1101.464;1101.464;;804.56;30.10.2017
000-074954;2017;6;14;уб.нд-3282;1;1219.90184;1219.90184;;766.27;14.06.2017
000-075001;2017;4;28;уб.нд-3119;1;6459.711552;6459.711552;;3709.44;28.04.2017
000-075001;2017;4;28;уб.нд-3266;1;859.9308;859.9308;;502.44;28.04.2017
000-075026;2017;3;24;уб.нд-3315;1;434.6316;434.6316;;240.96;26.03.2017
000-075027;2019;7;2;уб.нд-3281;2;1248.63744;2497.27488;;1915.2;02.07.2019
000-075027;2019;7;2;уб.нд-3165;1;659.71296;659.71296;;280.44;02.07.2019
000-075047;2018;8;9;уб.нд-3227;1;207.9;207.9;;130.9;09.08.2018
000-075069;2018;2;3;уб.нд-3356;1;518.6544;518.6544;;369.6;03.02.2018
000-075069;2018;2;3;уб.нд-3251;1;570.7611;570.7611;;306.03;03.02.2018
000-075069;2018;2;3;уб.нд-3176;1;1266.25032;1266.25032;;720.71;03.02.2018
000-075099;2019;8;28;уб.нд-3344;2;1105.33728;2210.67456;;1689.42;31.08.2019
000-075099;2019;8;28;уб.нд-3405;1;325.0371;325.0371;;161.71;31.08.2019
000-075119;2018;5;9;уб.нд-3301;1;252.9468;252.9468;Customer 821;130.95;09.05.2018
000-075119;2018;5;9;уб.нд-3443;1;1045.3784;1045.3784;Customer 821;534.85;09.05.2018
000-075119;2018;5;9;уб.нд-3277;1;890.40384;890.40384;Customer 821;419.52;09.05.2018
000-075119;2018;5;9;уб.нд-3233;1;307.1796;307.1796;Customer 821;175;09.05.2018
000-075119;2018;5;9;уб.нд-3401;2;389.376;778.752;Customer 821;366.6;09.05.2018
000-075119;2018;5;9;уб.нд-3253;1;349.4976;349.4976;Customer 821;177.02;09.05.2018
000-075119;2018;5;9;уб.нд-3162;1;520.03;520.03;Customer 821;226.1;09.05.2018
000-075123;2017;12;27;уб.нд-3442;1;1310.26;1310.26;Customer 698;672.28;27.12.2017
000-075123;2017;12;27;уб.нд-3372;1;4761.51078;4761.51078;Customer 698;2408.25;27.12.2017
000-075137;2018;8;5;уб.нд-3188;2;1090.78584;2181.57168;;986.44;07.08.2018
000-075146;2018;2;25;уб.нд-3400;1;176.871;176.871;Customer 641;111.28;25.02.2018
000-075171;2018;2;13;уб.нд-3424;1;1831.044348;1831.044348;;922.14;13.02.2018
000-075171;2018;2;13;уб.нд-3124;1;3568.0178688;3568.0178688;;1562;13.02.2018
000-075172;2017;6;27;уб.нд-3346;1;774.82464;774.82464;;486.82;01.07.2017
000-075176;2019;5;12;уб.нд-3440;1;793.05408;793.05408;;485.94;12.05.2019
000-075186;2019;6;7;уб.нд-3392;2;481.8816;963.7632;;630.12;07.06.2019
000-075187;2018;2;26;уб.нд-3133;1;766.948;766.948;;367.5;26.02.2018
000-075189;2019;3;5;уб.нд-3214;1;295.974;295.974;;221.27;05.03.2019
000-075198;2017;3;12;уб.нд-3115;2;816.4544;1632.9088;Customer 1224;710.48;12.03.2017
000-075208;2017;11;13;уб.нд-3446;1;1377.7764;1377.7764;;927.96;17.11.2017
000-075208;2017;11;13;уб.нд-3239;1;695.082;695.082;;440.3;17.11.2017
000-075216;2019;5;21;уб.нд-3356;1;584.8656;584.8656;;372.9;21.05.2019
000-075216;2019;5;21;уб.нд-3320;1;434.1329608;434.1329608;;304.22;21.05.2019
000-075237;2018;3;9;уб.нд-3371;1;428.2146;428.2146;Customer 184;233.28;09.03.2018
000-075257;2017;12;5;уб.нд-3447;1;1034.2647;1034.2647;;710.77;10.12.2017
000-075261;2019;1;13;уб.нд-3319;1;339.8112;339.8112;;197.6;17.01.2019
000-075261;2019;1;13;уб.нд-3209;1;2724.4431;2724.4431;;1972.32;17.01.2019
000-075261;2019;1;13;уб.нд-3265;1;1110.8844;1110.8844;;487.23;17.01.2019
000-075261;2019;1;13;уб.нд-3306;1;336.4624;336.4624;;211.15;17.01.2019
000-075261;2019;1;13;уб.нд-3300;1;394.3999488;394.3999488;;276.04;17.01.2019
000-075273;2019;5;24;уб.нд-3410;1;220.7235;220.7235;Customer 505;116.55;26.05.2019
000-075274;2017;8;21;уб.нд-3394;2;86.0946;172.1892;Customer 416;103.4;23.08.2017
000-075274;2017;8;21;уб.нд-3416;1;228.144;228.144;Customer 416;135.8;23.08.2017
000-075275;2019;9;1;уб.нд-3139;2;94.4906;188.9812;;71.04;01.09.2019
000-075275;2019;9;1;уб.нд-3176;1;1782.13008;1782.13008;;713.28;01.09.2019
000-075275;2019;9;1;уб.нд-3290;1;6506.752;6506.752;;3885.17;01.09.2019
000-075275;2019;9;1;уб.нд-3377;1;6318.5556;6318.5556;;3264.24;01.09.2019
000-075275;2019;9;1;уб.нд-3154;1;327.46044;327.46044;;129.15;01.09.2019
000-075275;2019;9;1;уб.нд-3429;2;1125.366;2250.732;;1479.72;01.09.2019
000-075275;2019;9;1;уб.нд-3439;1;1590.205;1590.205;;881;01.09.2019
000-075286;2019;3;24;уб.нд-3170;1;1336.2054;1336.2054;;555.21;27.03.2019
000-075286;2019;3;24;уб.нд-3284;1;247.6656;247.6656;;177.66;27.03.2019
000-075315;2019;9;22;уб.нд-3426;1;2049.764178;2049.764178;;799.48;22.09.2019
000-075345;2018;8;24;уб.нд-3180;1;1591.10264;1591.10264;;848.96;26.08.2018
000-075361;2017;5;3;уб.нд-3376;1;6014.3022;6014.3022;;2905.46;03.05.2017
000-075366;2017;6;3;уб.нд-3166;1;613.872;613.872;Customer 887;254.8;04.06.2017
000-075374;2017;12;11;уб.нд-3319;1;231.57504;231.57504;;226.1;11.12.2017
000-075379;2017;2;12;уб.нд-3402;1;340.0012;340.0012;;248.71;12.02.2017
000-075410;2019;1;19;уб.нд-3388;1;563.32152;563.32152;;465.29;19.01.2019
000-075412;2019;5;24;уб.нд-3193;1;3072.253336;3072.253336;;1625.64;24.05.2019
000-075412;2019;5;24;уб.нд-3277;1;894.672;894.672;;469.68;24.05.2019
000-075448;2018;4;5;уб.нд-3326;1;429.41184;429.41184;;325.91;09.04.2018
000-075448;2018;4;5;уб.нд-3193;1;2971.4252;2971.4252;;1765.48;09.04.2018
000-075454;2018;6;7;уб.нд-3114;2;393.23744;786.47488;Customer 1235;382.72;09.06.2018
000-075454;2018;6;7;уб.нд-3279;1;1689.58992;1689.58992;Customer 1235;1070.38;09.06.2018
000-075454;2018;6;7;уб.нд-3349;1;442.2881232;442.2881232;Customer 1235;365.19;09.06.2018
000-075454;2018;6;7;уб.нд-3169;1;1979.28132;1979.28132;Customer 1235;946.37;09.06.2018
000-075462;2018;3;30;уб.нд-3357;1;833.418432;833.418432;;637.56;02.04.2018
000-075463;2017;4;6;уб.нд-3444;2;436.8;873.6;;595.14;06.04.2017
000-075464;2018;2;11;уб.нд-3291;1;2151.3257376;2151.3257376;Customer 1031;1234.56;15.02.2018
000-075483;2017;5;27;уб.нд-3242;1;541.9872;541.9872;;409.59;27.05.2017
000-075483;2017;5;27;уб.нд-3418;1;419.868;419.868;;235.4;27.05.2017
000-075483;2017;5;27;уб.нд-3326;2;556.28352;1112.56704;;699.66;27.05.2017
000-075517;2018;9;4;уб.нд-3323;2;636.7872;1273.5744;;765.44;04.09.2018
000-075517;2018;9;4;уб.нд-3428;1;2035.1464;2035.1464;;1032.96;04.09.2018
000-075517;2018;9;4;уб.нд-3123;1;3049.81632;3049.81632;;1707.66;04.09.2018
000-075527;2018;12;18;уб.нд-3441;1;755.568;755.568;;372.9;18.12.2018
000-075543;2019;9;13;уб.нд-3332;1;215.00032;215.00032;;138.02;13.09.2019
000-075543;2019;9;13;уб.нд-3140;1;403.77744;403.77744;;231.66;13.09.2019
000-075545;2018;7;13;уб.нд-3119;2;7237.938816;14475.877632;;6888.96;18.07.2018
000-075545;2018;7;13;уб.нд-3384;1;728.7084;728.7084;;446.04;18.07.2018
000-075566;2019;7;9;уб.нд-3429;2;1174.882104;2349.764208;;1323.96;13.07.2019
000-075566;2019;7;9;уб.нд-3443;1;1223.5679;1223.5679;;579.89;13.07.2019
000-075600;2018;8;17;уб.нд-3417;1;264.7764;264.7764;Customer 928;169.06;21.08.2018
000-075600;2018;8;17;уб.нд-3255;2;2247.6528;4495.3056;Customer 928;2435.4;21.08.2018
000-075600;2018;8;17;уб.нд-3243;1;781.2168;781.2168;Customer 928;338.52;21.08.2018
000-075618;2018;3;21;уб.нд-3273;1;545.706;545.706;;401.15;23.03.2018
000-075618;2018;3;21;уб.нд-3109;1;4330.478592;4330.478592;;2337.16;23.03.2018
000-075618;2018;3;21;уб.нд-3300;1;465.41952;465.41952;;276.04;23.03.2018
000-075629;2019;4;10;уб.нд-3177;1;734.0832;734.0832;;333.87;14.04.2019
000-075629;2019;4;10;уб.нд-3166;1;534.296;534.296;;259.7;14.04.2019
000-075632;2019;4;19;уб.нд-3301;1;209.19384;209.19384;Customer 317;128.25;19.04.2019
000-075634;2019;1;23;уб.нд-3298;1;205.2341856;205.2341856;;160.6;27.01.2019
000-075642;2017;12;8;уб.нд-3390;1;257.544;257.544;;157.68;08.12.2017
000-075642;2017;12;8;уб.нд-3253;1;393.1848;393.1848;;156.98;08.12.2017
000-075642;2017;12;8;уб.нд-3276;1;547.274;547.274;;310;08.12.2017
000-075649;2018;6;13;уб.нд-3352;1;836.55936;836.55936;;464.36;13.06.2018
000-075655;2018;5;25;уб.нд-3280;1;2590.9704;2590.9704;;2181.15;26.05.2018
000-075655;2018;5;25;уб.нд-3389;1;796.6028;796.6028;;439.95;26.05.2018
000-075655;2018;5;25;уб.нд-3403;1;566.244;566.244;;252.35;26.05.2018
000-075655;2018;5;25;уб.нд-3362;1;453.6497152;453.6497152;;305.04;26.05.2018
000-075669;2017;2;23;уб.нд-3379;1;2839.574556;2839.574556;;2235.32;23.02.2017
000-075669;2017;2;23;уб.нд-3431;1;2317.392;2317.392;;1182.72;23.02.2017
000-075669;2017;2;23;уб.нд-3137;2;488.55744;977.11488;;498.96;23.02.2017
000-075694;2019;6;16;уб.нд-3363;2;1945.944;3891.888;;2127.06;17.06.2019
000-075697;2018;7;28;уб.нд-3433;1;326.268;326.268;;173.34;28.07.2018
000-075697;2018;7;28;уб.нд-3303;1;713.856;713.856;;456.3;28.07.2018
000-075699;2019;1;22;уб.нд-3339;1;606.73536;606.73536;;438.9;25.01.2019
000-075699;2019;1;22;уб.нд-3119;1;6795.667584;6795.667584;;3212.64;25.01.2019
000-075699;2019;1;22;уб.нд-3441;1;748.572;748.572;;363;25.01.2019
000-075704;2018;5;13;уб.нд-3413;1;189.2;189.2;;100.32;13.05.2018
000-075704;2018;5;13;уб.нд-3221;1;328.302;328.302;;197.64;13.05.2018
000-075704;2018;5;13;уб.нд-3114;1;271.475072;271.475072;;193.2;13.05.2018
000-075704;2018;5;13;уб.нд-3327;1;599.7056;599.7056;;371.2;13.05.2018
000-075713;2017;11;2;уб.нд-3225;1;180.499671;180.499671;;126.69;02.11.2017
000-075713;2017;11;2;уб.нд-3439;1;1791.073;1791.073;;819.33;02.11.2017
000-075716;2018;9;4;уб.нд-3165;1;505.1856;505.1856;;290.28;04.09.2018
000-075716;2018;9;4;уб.нд-3414;1;434.1766;434.1766;;264.29;04.09.2018
000-075716;2018;9;4;уб.нд-3391;1;405.0046;405.0046;;207.74;04.09.2018
000-075716;2018;9;4;уб.нд-3420;2;314.565552;629.131104;;354.96;04.09.2018
000-075716;2018;9;4;уб.нд-3202;1;7658.4795;7658.4795;;4311.6;04.09.2018
000-075719;2018;9;3;уб.нд-3377;1;5705.1036;5705.1036;;2729.58;08.09.2018
000-075747;2017;2;24;уб.нд-3414;1;424.9388;424.9388;Customer 569;256.88;26.02.2017
000-075747;2017;2;24;уб.нд-3201;1;320.983418;320.983418;Customer 569;181.2;26.02.2017
000-075747;2017;2;24;уб.нд-3209;1;2825.3484;2825.3484;Customer 569;1954.71;26.02.2017
000-075747;2017;2;24;уб.нд-3322;1;423.37152;423.37152;Customer 569;285.27;26.02.2017
000-075747;2017;2;24;уб.нд-3193;1;3505.614;3505.614;Customer 569;1660.6;26.02.2017
000-075747;2017;2;24;уб.нд-3231;1;323.84;323.84;Customer 569;168.96;26.02.2017
000-075747;2017;2;24;уб.нд-3317;1;524.8768;524.8768;Customer 569;292.9;26.02.2017
000-075752;2017;9;12;уб.нд-3434;1;1973.814976;1973.814976;;848.43;13.09.2017
000-075752;2017;9;12;уб.нд-3216;1;568.7496;568.7496;;314.4;13.09.2017
000-075752;2017;9;12;уб.нд-3274;1;1800.2754;1800.2754;;913.42;13.09.2017
000-075755;2018;10;18;уб.нд-3392;1;563.904;563.904;;320.4;20.10.2018
000-075755;2018;10;18;уб.нд-3439;1;1874.768;1874.768;;1013.15;20.10.2018
000-075755;2018;10;18;уб.нд-3313;1;470.29368;470.29368;;296.18;20.10.2018
000-075759;2019;5;18;уб.нд-3231;1;294.6944;294.6944;;163.68;20.05.2019
000-075759;2019;5;18;уб.нд-3117;1;5692.38432;5692.38432;;2701.44;20.05.2019
000-075782;2019;7;22;уб.нд-3154;1;289.788;289.788;;125.46;25.07.2019
000-075783;2018;1;30;уб.нд-3268;2;639.3006;1278.6012;;825.84;03.02.2018
000-075803;2018;8;28;уб.нд-3362;1;458.0370432;458.0370432;;311.6;28.08.2018
000-075803;2018;8;28;уб.нд-3393;1;90.9278;90.9278;;47.3;28.08.2018
000-075823;2017;10;5;уб.нд-3401;1;325.728;325.728;Customer 686;230.1;07.10.2017
000-075823;2017;10;5;уб.нд-3307;1;197.96;197.96;Customer 686;131.25;07.10.2017
000-075834;2017;11;3;уб.нд-3201;1;270.711441;270.711441;;154.02;06.11.2017
000-075834;2017;11;3;уб.нд-3297;1;263.6564;263.6564;;185.27;06.11.2017
000-075871;2019;7;17;уб.нд-3129;1;398.8744;398.8744;;204.67;17.07.2019
000-075871;2019;7;17;уб.нд-3124;1;3147.80488;3147.80488;;1452.66;17.07.2019
000-075871;2019;7;17;уб.нд-3437;1;537.768;537.768;;241.92;17.07.2019
000-075886;2019;6;22;уб.нд-3217;1;384.6888;384.6888;Customer 858;248.4;24.06.2019
000-075900;2017;6;3;уб.нд-3405;2;340.8156;681.6312;;298.3;06.06.2017
000-075900;2017;6;3;уб.нд-3228;1;467.124;467.124;;266;06.06.2017
000-075915;2017;6;1;уб.нд-3239;1;708.846;708.846;;370;02.06.2017
000-075917;2019;8;9;уб.нд-3352;1;775.951488;775.951488;Customer 677;479.18;12.08.2019
000-075926;2017;10;26;уб.нд-3190;1;361.6886;361.6886;;167;26.10.2017
000-075927;2018;9;16;уб.нд-3315;1;324.289992;324.289992;;276.1;16.09.2018
000-075938;2017;4;3;уб.нд-3358;1;389.664;389.664;;311.52;03.04.2017
000-075950;2018;6;5;уб.нд-3374;2;6953.6272;13907.2544;Customer 998;7874.08;05.06.2018
000-075950;2018;6;5;уб.нд-3439;1;1251.40764;1251.40764;Customer 998;960.29;05.06.2018
000-075950;2018;6;5;уб.нд-3408;1;343.75248;343.75248;Customer 998;178.48;05.06.2018
000-075965;2017;5;2;уб.нд-3302;1;445.28;445.28;;258.06;02.05.2017
000-075965;2017;5;2;уб.нд-3160;1;561.75;561.75;;262.5;02.05.2017
000-075965;2017;5;2;уб.нд-3267;1;1158.51;1158.51;;437;02.05.2017
000-075968;2018;10;25;уб.нд-3398;1;192.696;192.696;;136.4;30.10.2018
000-075992;2019;3;31;уб.нд-3374;1;7221.0744;7221.0744;Customer 628;3563.7;02.04.2019
000-075992;2019;3;31;уб.нд-3199;1;311.12991;311.12991;Customer 628;214.5;02.04.2019
000-075992;2019;3;31;уб.нд-3441;1;566.676;566.676;Customer 628;300.3;02.04.2019
000-075992;2019;3;31;уб.нд-3331;1;262.92224;262.92224;Customer 628;138.86;02.04.2019
000-075993;2018;9;2;уб.нд-3351;1;1088.9913408;1088.9913408;;952.38;02.09.2018
000-075996;2018;6;16;уб.нд-3203;1;6715.6155;6715.6155;;3573.72;16.06.2018
000-076002;2017;9;28;уб.нд-3405;1;314.781075;314.781075;;146.01;03.10.2017
000-076002;2017;9;28;уб.нд-3203;1;6647.781;6647.781;;3011.19;03.10.2017
000-076002;2017;9;28;уб.нд-3209;1;3027.159;3027.159;;2060.37;03.10.2017
000-076002;2017;9;28;уб.нд-3444;1;466.83;466.83;;308.49;03.10.2017
000-076011;2017;10;18;уб.нд-3163;1;375.08832;375.08832;;200.88;20.10.2017
000-076011;2017;10;18;уб.нд-3396;1;355.696;355.696;;161.92;20.10.2017
000-076011;2017;10;18;уб.нд-3348;1;1227.03822;1227.03822;;1059.78;20.10.2017
000-076021;2019;9;6;уб.нд-3150;1;299.9304;299.9304;Customer 632;176.55;10.09.2019
000-076054;2018;1;12;уб.нд-3124;1;3906.31208;3906.31208;Customer 812;1671.34;12.01.2018
000-076054;2018;1;12;уб.нд-3304;1;819.5616;819.5616;Customer 812;569.25;12.01.2018
000-076095;2019;2;8;уб.нд-3351;1;1364.5192704;1364.5192704;;952.38;13.02.2019
000-076095;2019;2;8;уб.нд-3431;2;2122.2432;4244.4864;;2932.16;13.02.2019
000-076098;2017;10;7;уб.нд-3413;1;168.388;168.388;;105.6;08.10.2017
000-076098;2017;10;7;уб.нд-3300;1;299.937024;299.937024;;257.28;08.10.2017
000-076098;2017;10;7;уб.нд-3364;1;1166.256;1166.256;;719.12;08.10.2017
000-076101;2018;4;1;уб.нд-3192;1;818.18352;818.18352;;480.42;01.04.2018
000-076101;2018;4;1;уб.нд-3195;1;3080.493504;3080.493504;;1653.37;01.04.2018
000-076101;2018;4;1;уб.нд-3296;1;2537.4495392;2537.4495392;;2072.3;01.04.2018
000-076123;2017;6;13;уб.нд-3149;2;512.41036;1024.82072;;551.2;13.06.2017
000-076130;2019;6;16;уб.нд-3196;1;1606.2904;1606.2904;;842.46;16.06.2019
000-076133;2017;7;30;уб.нд-3167;1;639.408;639.408;;314.86;30.07.2017
000-076140;2017;4;13;уб.нд-3256;1;2431.4528;2431.4528;Customer 531;1024.86;13.04.2017
000-076140;2017;4;13;уб.нд-3226;1;238.54128;238.54128;Customer 531;157.76;13.04.2017
000-076150;2019;7;19;уб.нд-3216;1;505.5552;505.5552;Customer 802;288.2;19.07.2019
000-076151;2017;4;29;уб.нд-3439;1;1456.293;1456.293;;951.48;01.05.2017
000-076184;2017;7;9;уб.нд-3193;1;3138.3592;3138.3592;Customer 153;1975.24;09.07.2017
000-076192;2018;3;5;уб.нд-3437;1;521.136;521.136;;246.96;10.03.2018
000-076196;2019;1;10;уб.нд-3197;1;1329.0642;1329.0642;;822.15;15.01.2019
000-076205;2017;2;17;уб.нд-3313;1;470.29368;470.29368;;253.51;17.02.2017
000-076205;2017;2;17;уб.нд-3260;2;2262.1248;4524.2496;;2098.8;17.02.2017
000-076256;2017;9;8;уб.нд-3395;1;445.449895;445.449895;Customer 809;259.7;08.09.2017
000-076256;2017;9;8;уб.нд-3320;1;494.0679744;494.0679744;Customer 809;287;08.09.2017
000-076256;2017;9;8;уб.нд-3115;1;703.22912;703.22912;Customer 809;388.44;08.09.2017
000-076256;2017;9;8;уб.нд-3430;1;1485.2565;1485.2565;Customer 809;733.46;08.09.2017
000-076256;2017;9;8;уб.нд-3169;1;2616.2914;2616.2914;Customer 809;871.41;08.09.2017
000-076256;2017;9;8;уб.нд-3422;1;374.68629;374.68629;Customer 809;197.29;08.09.2017
000-076257;2019;7;2;уб.нд-3164;1;401.6352;401.6352;;211.6;06.07.2019
000-076257;2019;7;2;уб.нд-3361;1;587.776;587.776;;475.6;06.07.2019
000-076270;2018;3;18;уб.нд-3348;1;1795.392;1795.392;;966.27;18.03.2018
000-076273;2019;9;28;уб.нд-3275;1;393.272;393.272;Customer 334;205;02.10.2019
000-076273;2019;9;28;уб.нд-3188;1;917.198416;917.198416;Customer 334;525.74;02.10.2019
000-076274;2018;3;30;уб.нд-3319;1;292.6152;292.6152;;191.9;30.03.2018
000-076283;2018;4;22;уб.нд-3140;1;338.9874048;338.9874048;;209.88;23.04.2018
000-076306;2019;6;5;уб.нд-3237;1;121.4976;121.4976;;53.2;05.06.2019
000-076307;2019;9;14;уб.нд-3182;1;2243.9168;2243.9168;;865.2;14.09.2019
000-076318;2018;1;13;уб.нд-3381;1;5797.2244;5797.2244;;3726.74;13.01.2018
000-076318;2018;1;13;уб.нд-3158;1;359.5096;359.5096;;144.56;13.01.2018
000-076323;2017;1;21;уб.нд-3210;1;2806.255872;2806.255872;;1784.88;21.01.2017
000-076342;2018;10;16;уб.нд-3302;1;498.7136;498.7136;;227.7;16.10.2018
000-076342;2018;10;16;уб.нд-3170;1;1364.33604;1364.33604;;620.88;16.10.2018
000-076360;2018;5;22;уб.нд-3188;1;996.9548;996.9548;;552.84;22.05.2018
000-076360;2018;5;22;уб.нд-3172;2;2077.15904;4154.31808;;2134.84;22.05.2018
000-076390;2017;8;2;уб.нд-3242;1;828.9216;828.9216;Customer 467;413.28;05.08.2017
